SalesOrderNumber,EnglishProductName,Color,SalesAmount,Profit
SO63608,"Touring-1000 Blue, 60",Blue,2384.07,902.13
SO63608,Touring Tire,NA,28.99,18.15
SO63608,Touring Tire Tube,NA,4.99,3.12
SO63609,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO63609,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63610,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO63610,AWC Logo Cap,Multi,8.99,2.07
SO63610,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63611,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO63611,Road Tire Tube,NA,3.99,2.5
SO63611,ML Road Tire,NA,24.99,15.64
SO63611,Patch Kit/8 Patches,NA,2.29,1.43
SO63612,"Road-550-W Yellow, 40",Yellow,1120.49,407.41
SO63612,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63612,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63613,"Road-550-W Yellow, 38",Yellow,1120.49,407.41
SO63613,ML Road Tire,NA,24.99,15.64
SO63613,Road Tire Tube,NA,3.99,2.5
SO63613,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63613,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO63613,AWC Logo Cap,Multi,8.99,2.07
SO63614,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO63615,"Road-350-W Yellow, 48",Yellow,1700.99,618.48
SO63615,Road Bottle Cage,NA,8.99,5.63
SO63616,"Road-350-W Yellow, 44",Yellow,1700.99,618.48
SO63616,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63616,AWC Logo Cap,Multi,8.99,2.07
SO63617,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO63617,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63618,"Road-750 Black, 58",Black,539.99,196.34
SO63618,Road Bottle Cage,NA,8.99,5.63
SO63618,Water Bottle - 30 oz.,NA,4.99,3.12
SO63618,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO63619,"Touring-3000 Blue, 62",Blue,742.35,280.91
SO63619,Road Bottle Cage,NA,8.99,5.63
SO63619,Water Bottle - 30 oz.,NA,4.99,3.12
SO63620,"Road-750 Black, 44",Black,539.99,196.34
SO63620,Road Tire Tube,NA,3.99,2.5
SO63620,LL Road Tire,NA,21.49,13.45
SO63620,All-Purpose Bike Stand,NA,159.0,99.53
SO63621,LL Mountain Tire,NA,24.99,15.64
SO63621,Mountain Tire Tube,NA,4.99,3.12
SO63621,Fender Set - Mountain,NA,21.98,13.76
SO63621,Patch Kit/8 Patches,NA,2.29,1.43
SO63622,ML Road Tire,NA,24.99,15.64
SO63622,Road Tire Tube,NA,3.99,2.5
SO63622,Patch Kit/8 Patches,NA,2.29,1.43
SO63623,Road Tire Tube,NA,3.99,2.5
SO63623,LL Road Tire,NA,21.49,13.45
SO63623,"Half-Finger Gloves, L",Black,24.49,15.33
SO63624,LL Road Tire,NA,21.49,13.45
SO63625,Water Bottle - 30 oz.,NA,4.99,3.12
SO63625,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO63626,Mountain Bottle Cage,NA,9.99,6.25
SO63626,Water Bottle - 30 oz.,NA,4.99,3.12
SO63626,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO63626,AWC Logo Cap,Multi,8.99,2.07
SO63627,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63627,"Half-Finger Gloves, L",Black,24.49,15.33
SO63628,AWC Logo Cap,Multi,8.99,2.07
SO63629,"Mountain-400-W Silver, 46",Silver,769.49,349.71
SO63629,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO63630,"Mountain-500 Black, 52",Black,539.99,245.41
SO63630,Fender Set - Mountain,NA,21.98,13.76
SO63630,"Classic Vest, S",Blue,63.5,39.75
SO63631,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO63631,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63632,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63633,Patch Kit/8 Patches,NA,2.29,1.43
SO63634,Road Tire Tube,NA,3.99,2.5
SO63634,ML Road Tire,NA,24.99,15.64
SO63635,ML Road Tire,NA,24.99,15.64
SO63636,Road Tire Tube,NA,3.99,2.5
SO63636,LL Road Tire,NA,21.49,13.45
SO63637,Touring Tire,NA,28.99,18.15
SO63637,Touring Tire Tube,NA,4.99,3.12
SO63637,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63637,"Classic Vest, S",Blue,63.5,39.75
SO63638,LL Mountain Tire,NA,24.99,15.64
SO63638,Mountain Tire Tube,NA,4.99,3.12
SO63638,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63639,LL Mountain Tire,NA,24.99,15.64
SO63639,Mountain Tire Tube,NA,4.99,3.12
SO63639,"Half-Finger Gloves, S",Black,24.49,15.33
SO63639,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63640,Touring Tire,NA,28.99,18.15
SO63641,Road Tire Tube,NA,3.99,2.5
SO63641,LL Road Tire,NA,21.49,13.45
SO63641,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO63642,HL Road Tire,NA,32.6,20.41
SO63642,Road Tire Tube,NA,3.99,2.5
SO63642,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63642,AWC Logo Cap,Multi,8.99,2.07
SO63643,Touring Tire,NA,28.99,18.15
SO63643,Touring Tire Tube,NA,4.99,3.12
SO63643,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63643,Bike Wash - Dissolver,NA,7.95,4.98
SO63644,Mountain Tire Tube,NA,4.99,3.12
SO63644,ML Mountain Tire,NA,29.99,18.77
SO63645,Mountain Bottle Cage,NA,9.99,6.25
SO63645,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63646,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63646,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63647,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63648,Water Bottle - 30 oz.,NA,4.99,3.12
SO63648,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63649,AWC Logo Cap,Multi,8.99,2.07
SO63649,Water Bottle - 30 oz.,NA,4.99,3.12
SO63650,Mountain Tire Tube,NA,4.99,3.12
SO63650,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63650,"Racing Socks, M",White,8.99,5.63
SO63651,Mountain Tire Tube,NA,4.99,3.12
SO63652,Fender Set - Mountain,NA,21.98,13.76
SO63652,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63653,"Classic Vest, L",Blue,63.5,39.75
SO63653,Fender Set - Mountain,NA,21.98,13.76
SO63654,LL Mountain Tire,NA,24.99,15.64
SO63654,Mountain Tire Tube,NA,4.99,3.12
SO63654,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63655,Road Tire Tube,NA,3.99,2.5
SO63655,HL Road Tire,NA,32.6,20.41
SO63655,Patch Kit/8 Patches,NA,2.29,1.43
SO63656,LL Road Tire,NA,21.49,13.45
SO63656,Road Tire Tube,NA,3.99,2.5
SO63656,Patch Kit/8 Patches,NA,2.29,1.43
SO63657,LL Road Tire,NA,21.49,13.45
SO63658,Touring Tire,NA,28.99,18.15
SO63658,Touring Tire Tube,NA,4.99,3.12
SO63658,AWC Logo Cap,Multi,8.99,2.07
SO63659,LL Road Tire,NA,21.49,13.45
SO63659,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63660,Touring Tire,NA,28.99,18.15
SO63660,Touring Tire Tube,NA,4.99,3.12
SO63660,AWC Logo Cap,Multi,8.99,2.07
SO63660,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63661,Touring Tire,NA,28.99,18.15
SO63662,Mountain Tire Tube,NA,4.99,3.12
SO63662,HL Mountain Tire,NA,35.0,21.91
SO63662,"Classic Vest, M",Blue,63.5,39.75
SO63662,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63663,Mountain Tire Tube,NA,4.99,3.12
SO63663,HL Mountain Tire,NA,35.0,21.91
SO63663,Patch Kit/8 Patches,NA,2.29,1.43
SO63664,Mountain Bottle Cage,NA,9.99,6.25
SO63665,Mountain Bottle Cage,NA,9.99,6.25
SO63665,Water Bottle - 30 oz.,NA,4.99,3.12
SO63665,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63666,"Mountain-400-W Silver, 46",Silver,769.49,349.71
SO63666,"Women's Mountain Shorts, S",Black,69.99,43.81
SO63666,AWC Logo Cap,Multi,8.99,2.07
SO63667,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63667,Patch Kit/8 Patches,NA,2.29,1.43
SO63668,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63668,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63669,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63669,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63670,"Touring-3000 Blue, 50",Blue,742.35,280.91
SO63670,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63671,"Touring-3000 Yellow, 62",Yellow,742.35,280.91
SO63671,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63672,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO63673,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO63674,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO63674,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63675,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO63676,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO63676,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63677,"Road-550-W Yellow, 44",Yellow,1120.49,407.41
SO63677,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63678,"Road-250 Red, 58",Red,2443.35,888.4
SO63678,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63679,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63679,Water Bottle - 30 oz.,NA,4.99,3.12
SO63679,Mountain Bottle Cage,NA,9.99,6.25
SO63679,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63680,"Touring-1000 Blue, 46",Blue,2384.07,902.13
SO63680,Road Bottle Cage,NA,8.99,5.63
SO63680,Water Bottle - 30 oz.,NA,4.99,3.12
SO63680,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63681,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO63681,Road Bottle Cage,NA,8.99,5.63
SO63681,Water Bottle - 30 oz.,NA,4.99,3.12
SO63682,"Touring-1000 Blue, 60",Blue,2384.07,902.13
SO63682,Road Bottle Cage,NA,8.99,5.63
SO63682,Water Bottle - 30 oz.,NA,4.99,3.12
SO63682,AWC Logo Cap,Multi,8.99,2.07
SO63683,"Touring-1000 Yellow, 46",Yellow,2384.07,902.13
SO63683,Water Bottle - 30 oz.,NA,4.99,3.12
SO63683,AWC Logo Cap,Multi,8.99,2.07
SO63683,Road Bottle Cage,NA,8.99,5.63
SO63684,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO63684,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63684,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO63685,"Road-750 Black, 44",Black,539.99,196.34
SO63685,LL Road Tire,NA,21.49,13.45
SO63686,"Road-550-W Yellow, 38",Yellow,1120.49,407.41
SO63686,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63687,"Road-350-W Yellow, 40",Yellow,1700.99,618.48
SO63687,ML Road Tire,NA,24.99,15.64
SO63687,Road Tire Tube,NA,3.99,2.5
SO63688,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO63688,ML Road Tire,NA,24.99,15.64
SO63688,Patch Kit/8 Patches,NA,2.29,1.43
SO63689,"Touring-1000 Blue, 50",Blue,2384.07,902.13
SO63690,HL Mountain Tire,NA,35.0,21.91
SO63690,Mountain Tire Tube,NA,4.99,3.12
SO63691,Mountain Bottle Cage,NA,9.99,6.25
SO63691,Water Bottle - 30 oz.,NA,4.99,3.12
SO63691,Bike Wash - Dissolver,NA,7.95,4.98
SO63692,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63692,"Half-Finger Gloves, L",Black,24.49,15.33
SO63693,Road Tire Tube,NA,3.99,2.5
SO63694,All-Purpose Bike Stand,NA,159.0,99.53
SO63695,"Road-250 Black, 44",Black,2443.35,888.4
SO63695,Water Bottle - 30 oz.,NA,4.99,3.12
SO63695,AWC Logo Cap,Multi,8.99,2.07
SO63695,Road Bottle Cage,NA,8.99,5.63
SO63696,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO63696,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63697,"Road-350-W Yellow, 40",Yellow,1700.99,618.48
SO63697,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63698,"Road-350-W Yellow, 44",Yellow,1700.99,618.48
SO63698,ML Road Tire,NA,24.99,15.64
SO63698,Road Tire Tube,NA,3.99,2.5
SO63698,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63699,"Road-350-W Yellow, 40",Yellow,1700.99,618.48
SO63700,"Mountain-400-W Silver, 42",Silver,769.49,349.71
SO63700,AWC Logo Cap,Multi,8.99,2.07
SO63700,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO63701,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63701,Mountain Tire Tube,NA,4.99,3.12
SO63701,HL Mountain Tire,NA,35.0,21.91
SO63701,Mountain Bottle Cage,NA,9.99,6.25
SO63702,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO63702,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63703,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO63703,Mountain Bottle Cage,NA,9.99,6.25
SO63703,Water Bottle - 30 oz.,NA,4.99,3.12
SO63704,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63704,Fender Set - Mountain,NA,21.98,13.76
SO63704,AWC Logo Cap,Multi,8.99,2.07
SO63704,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63705,ML Road Tire,NA,24.99,15.64
SO63705,Patch Kit/8 Patches,NA,2.29,1.43
SO63706,Road Tire Tube,NA,3.99,2.5
SO63706,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63707,LL Mountain Tire,NA,24.99,15.64
SO63708,Mountain Bottle Cage,NA,9.99,6.25
SO63708,Water Bottle - 30 oz.,NA,4.99,3.12
SO63709,Mountain Bottle Cage,NA,9.99,6.25
SO63709,Water Bottle - 30 oz.,NA,4.99,3.12
SO63709,AWC Logo Cap,Multi,8.99,2.07
SO63709,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63710,Mountain Bottle Cage,NA,9.99,6.25
SO63710,Water Bottle - 30 oz.,NA,4.99,3.12
SO63711,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63711,AWC Logo Cap,Multi,8.99,2.07
SO63712,Water Bottle - 30 oz.,NA,4.99,3.12
SO63712,Patch Kit/8 Patches,NA,2.29,1.43
SO63712,Hitch Rack - 4-Bike,NA,120.0,75.12
SO63713,Mountain Tire Tube,NA,4.99,3.12
SO63713,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63714,Mountain Tire Tube,NA,4.99,3.12
SO63714,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63714,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO63714,AWC Logo Cap,Multi,8.99,2.07
SO63715,Fender Set - Mountain,NA,21.98,13.76
SO63715,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63716,Fender Set - Mountain,NA,21.98,13.76
SO63716,Mountain Bottle Cage,NA,9.99,6.25
SO63716,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63717,Fender Set - Mountain,NA,21.98,13.76
SO63717,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO63718,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63719,HL Road Tire,NA,32.6,20.41
SO63720,ML Road Tire,NA,24.99,15.64
SO63720,Patch Kit/8 Patches,NA,2.29,1.43
SO63721,ML Mountain Tire,NA,29.99,18.77
SO63721,Mountain Tire Tube,NA,4.99,3.12
SO63721,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63722,Touring Tire,NA,28.99,18.15
SO63722,Touring Tire Tube,NA,4.99,3.12
SO63722,Patch Kit/8 Patches,NA,2.29,1.43
SO63723,Touring Tire Tube,NA,4.99,3.12
SO63724,Touring Tire Tube,NA,4.99,3.12
SO63724,Water Bottle - 30 oz.,NA,4.99,3.12
SO63724,Road Bottle Cage,NA,8.99,5.63
SO63724,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63725,HL Mountain Tire,NA,35.0,21.91
SO63725,Mountain Tire Tube,NA,4.99,3.12
SO63726,Fender Set - Mountain,NA,21.98,13.76
SO63726,"Classic Vest, S",Blue,63.5,39.75
SO63727,"Mountain-500 Black, 42",Black,539.99,245.41
SO63727,Mountain Bottle Cage,NA,9.99,6.25
SO63727,Water Bottle - 30 oz.,NA,4.99,3.12
SO63727,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63728,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63728,Fender Set - Mountain,NA,21.98,13.76
SO63728,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO63728,AWC Logo Cap,Multi,8.99,2.07
SO63729,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63729,Mountain Tire Tube,NA,4.99,3.12
SO63729,HL Mountain Tire,NA,35.0,21.91
SO63729,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63730,"Mountain-200 Black, 46",Black,2294.99,1043.01
SO63730,HL Mountain Tire,NA,35.0,21.91
SO63731,"Touring-2000 Blue, 60",Blue,1214.85,459.7
SO63731,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO63732,"Road-350-W Yellow, 48",Yellow,1700.99,618.48
SO63732,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO63733,"Road-550-W Yellow, 40",Yellow,1120.49,407.41
SO63733,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63733,AWC Logo Cap,Multi,8.99,2.07
SO63734,"Road-750 Black, 48",Black,539.99,196.34
SO63734,LL Road Tire,NA,21.49,13.45
SO63735,"Road-550-W Yellow, 38",Yellow,1120.49,407.41
SO63735,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO63735,"Half-Finger Gloves, S",Black,24.49,15.33
SO63736,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO63736,Fender Set - Mountain,NA,21.98,13.76
SO63736,"Classic Vest, M",Blue,63.5,39.75
SO63737,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63738,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63738,Hitch Rack - 4-Bike,NA,120.0,75.12
SO63739,"Touring-2000 Blue, 54",Blue,1214.85,459.7
SO63739,Road Bottle Cage,NA,8.99,5.63
SO63739,Water Bottle - 30 oz.,NA,4.99,3.12
SO63740,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO63740,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO63741,"Touring-1000 Yellow, 46",Yellow,2384.07,902.13
SO63741,Road Bottle Cage,NA,8.99,5.63
SO63741,Water Bottle - 30 oz.,NA,4.99,3.12
SO63741,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO63742,"Road-550-W Yellow, 44",Yellow,1120.49,407.41
SO63742,Road Tire Tube,NA,3.99,2.5
SO63742,ML Road Tire,NA,24.99,15.64
SO63742,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63743,"Road-350-W Yellow, 44",Yellow,1700.99,618.48
SO63744,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO63744,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63744,AWC Logo Cap,Multi,8.99,2.07
SO63745,"Road-350-W Yellow, 48",Yellow,1700.99,618.48
SO63745,AWC Logo Cap,Multi,8.99,2.07
SO63746,"Road-750 Black, 44",Black,539.99,196.34
SO63747,"Road-750 Black, 52",Black,539.99,196.34
SO63747,Road Bottle Cage,NA,8.99,5.63
SO63748,"Road-750 Black, 52",Black,539.99,196.34
SO63748,Road Tire Tube,NA,3.99,2.5
SO63748,LL Road Tire,NA,21.49,13.45
SO63748,"Half-Finger Gloves, S",Black,24.49,15.33
SO63749,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO63749,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63750,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO63750,AWC Logo Cap,Multi,8.99,2.07
SO63751,"Touring-1000 Blue, 54",Blue,2384.07,902.13
SO63752,"Touring-3000 Blue, 62",Blue,742.35,280.91
SO63752,Water Bottle - 30 oz.,NA,4.99,3.12
SO63752,Road Bottle Cage,NA,8.99,5.63
SO63753,"Road-750 Black, 48",Black,539.99,196.34
SO63753,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63753,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63754,"Road-750 Black, 48",Black,539.99,196.34
SO63754,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63755,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO63755,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63755,"Half-Finger Gloves, M",Black,24.49,15.33
SO63756,"Touring-1000 Blue, 54",Blue,2384.07,902.13
SO63756,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63756,"Half-Finger Gloves, S",Black,24.49,15.33
SO63757,"Mountain-400-W Silver, 38",Silver,769.49,349.71
SO63757,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO63758,"Road-250 Black, 52",Black,2443.35,888.4
SO63758,HL Road Tire,NA,32.6,20.41
SO63758,Road Tire Tube,NA,3.99,2.5
SO63758,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63758,"Half-Finger Gloves, M",Black,24.49,15.33
SO63759,ML Road Tire,NA,24.99,15.64
SO63760,ML Mountain Tire,NA,29.99,18.77
SO63760,Patch Kit/8 Patches,NA,2.29,1.43
SO63761,Water Bottle - 30 oz.,NA,4.99,3.12
SO63762,Mountain Tire Tube,NA,4.99,3.12
SO63762,Patch Kit/8 Patches,NA,2.29,1.43
SO63763,"Mountain-500 Silver, 52",Silver,564.99,256.77
SO63763,Mountain Bottle Cage,NA,9.99,6.25
SO63763,Water Bottle - 30 oz.,NA,4.99,3.12
SO63763,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO63764,"Road-250 Red, 58",Red,2443.35,888.4
SO63765,"Road-250 Black, 58",Black,2443.35,888.4
SO63765,HL Road Tire,NA,32.6,20.41
SO63765,Road Tire Tube,NA,3.99,2.5
SO63765,Bike Wash - Dissolver,NA,7.95,4.98
SO63766,"Mountain-400-W Silver, 38",Silver,769.49,349.71
SO63766,Water Bottle - 30 oz.,NA,4.99,3.12
SO63766,Mountain Bottle Cage,NA,9.99,6.25
SO63766,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63767,"Mountain-400-W Silver, 46",Silver,769.49,349.71
SO63767,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO63767,AWC Logo Cap,Multi,8.99,2.07
SO63768,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO63768,Mountain Bottle Cage,NA,9.99,6.25
SO63768,Water Bottle - 30 oz.,NA,4.99,3.12
SO63768,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO63768,AWC Logo Cap,Multi,8.99,2.07
SO63769,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO63770,Patch Kit/8 Patches,NA,2.29,1.43
SO63771,Road Tire Tube,NA,3.99,2.5
SO63771,"Half-Finger Gloves, S",Black,24.49,15.33
SO63772,LL Road Tire,NA,21.49,13.45
SO63772,AWC Logo Cap,Multi,8.99,2.07
SO63773,HL Road Tire,NA,32.6,20.41
SO63774,Road Tire Tube,NA,3.99,2.5
SO63774,HL Road Tire,NA,32.6,20.41
SO63774,All-Purpose Bike Stand,NA,159.0,99.53
SO63775,ML Mountain Tire,NA,29.99,18.77
SO63776,ML Mountain Tire,NA,29.99,18.77
SO63776,Mountain Tire Tube,NA,4.99,3.12
SO63776,Patch Kit/8 Patches,NA,2.29,1.43
SO63777,Mountain Bottle Cage,NA,9.99,6.25
SO63777,Water Bottle - 30 oz.,NA,4.99,3.12
SO63777,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO63778,Mountain Bottle Cage,NA,9.99,6.25
SO63778,Water Bottle - 30 oz.,NA,4.99,3.12
SO63778,AWC Logo Cap,Multi,8.99,2.07
SO63779,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63779,AWC Logo Cap,Multi,8.99,2.07
SO63780,"Women's Mountain Shorts, L",Black,69.99,43.81
SO63780,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO63780,AWC Logo Cap,Multi,8.99,2.07
SO63781,Water Bottle - 30 oz.,NA,4.99,3.12
SO63781,AWC Logo Cap,Multi,8.99,2.07
SO63782,Water Bottle - 30 oz.,NA,4.99,3.12
SO63782,"Classic Vest, M",Blue,63.5,39.75
SO63783,Fender Set - Mountain,NA,21.98,13.76
SO63784,HL Road Tire,NA,32.6,20.41
SO63784,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63785,ML Mountain Tire,NA,29.99,18.77
SO63785,Mountain Tire Tube,NA,4.99,3.12
SO63785,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63786,Water Bottle - 30 oz.,NA,4.99,3.12
SO63786,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63786,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO63786,AWC Logo Cap,Multi,8.99,2.07
SO63787,HL Mountain Tire,NA,35.0,21.91
SO63787,Mountain Tire Tube,NA,4.99,3.12
SO63787,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO63788,HL Mountain Tire,NA,35.0,21.91
SO63788,Mountain Tire Tube,NA,4.99,3.12
SO63789,Mountain Bottle Cage,NA,9.99,6.25
SO63789,Water Bottle - 30 oz.,NA,4.99,3.12
SO63789,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63790,Mountain Bottle Cage,NA,9.99,6.25
SO63791,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63791,Mountain Tire Tube,NA,4.99,3.12
SO63791,HL Mountain Tire,NA,35.0,21.91
SO63791,Patch Kit/8 Patches,NA,2.29,1.43
SO63792,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO63792,Mountain Bottle Cage,NA,9.99,6.25
SO63793,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO63793,Mountain Bottle Cage,NA,9.99,6.25
SO63794,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO63794,"Sport-100 Helmet, Red",Red,34.99,21.9
SO63794,AWC Logo Cap,Multi,8.99,2.07
SO63795,AWC Logo Cap,Multi,8.99,2.07
SO63795,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO63796,"Road-750 Black, 58",Black,539.99,196.34
SO63796,Road Bottle Cage,NA,8.99,5.63
SO63796,Water Bottle - 30 oz.,NA,4.99,3.12
SO63796,AWC Logo Cap,Multi,8.99,2.07
SO63797,"Road-750 Black, 58",Black,539.99,196.34
SO63797,"Sport-100 Helmet, Black",Black,34.99,21.9
SO63798,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO63799,"Road-250 Black, 48",Black,2443.35,888.4
